scene,frame_index,n_models,signal_var,signal_std,signal_endpoint_var,loss_mean,loss_ensmean,fail_top05,fail_top10,fail_top15,fail_top20,within_scene_pct,fail_within_scene
scene-0495,22,13,2.679400143302472,1.6368873337229022,6.995283046603624,1.6724489930207806,1.244708781825966,0,0,0,0,0.52,0
scene-0495,23,13,1.5188733372645544,1.2324257938166316,3.6703116318535263,1.8890688352837701,1.7715431577369554,0,0,0,0,0.76,0
scene-0495,24,13,0.48071418702970875,0.6933355515403121,1.360280550485581,1.987126888707944,1.9803089944592005,0,0,0,0,0.88,1
scene-0495,25,13,1.2198343856112477,1.1044611290630593,3.6965071941740577,1.8174444925702629,1.7563348880617522,0,0,0,0,0.72,0
scene-0496,0,13,0.0,0.0,0.0,0.004281422601760614,0.004281422601760614,0,0,0,0,0.5384615384615384,0
scene-0496,1,13,0.010976331360946745,0.10476798824520181,0.03994082840236686,0.025864368599652895,0.023059043383333987,0,0,0,0,0.6538461538461539,0
scene-0496,2,13,0.0,0.0,0.0,0.003049650942611178,0.003049650942611178,0,0,0,0,0.5,0
scene-0496,3,13,0.3503846153846153,0.5919329483857232,1.670236686390532,0.10440768594368305,0.10280321538734218,0,0,0,0,0.8461538461538461,1
scene-0496,4,13,0.010976331360946745,0.10476798824520181,0.03994082840236687,0.024525043280108735,0.02271018285182391,0,0,0,0,0.6153846153846154,0
scene-0496,5,13,1.1714201183431951,1.0823216335005021,4.891597633136095,0.21078753958049298,0.2093162222714291,0,0,0,0,0.9615384615384616,1
scene-0496,6,13,0.0,0.0,0.0,0.0016653488323288388,0.001665348832328839,0,0,0,0,0.46153846153846156,0
scene-0496,7,13,0.2653550295857987,0.5151262268471668,1.282544378698224,0.08917828950205514,0.08829646897644151,0,0,0,0,0.8076923076923077,1
scene-0496,8,13,0.040680473372781065,0.20169400926349068,0.11094674556213016,0.04922129705621409,0.04818348241787864,0,0,0,0,0.7307692307692307,0
scene-0496,9,13,0.0,0.0,0.0,0.0010592001417469852,0.001059200141746985,0,0,0,0,0.4230769230769231,0
scene-0496,10,13,16.913897041420118,4.1126508533329345,31.89784792899409,1.1100776454555006,1.1092852448275783,0,0,0,0,1.0,1
scene-0496,11,13,0.9718934911242602,0.9858465859981765,3.9940828402366835,0.19303991984821228,0.19242932238338806,0,0,0,0,0.9230769230769231,1
scene-0496,12,13,0.0409516765285996,0.20236520582501233,0.11168639053254438,0.058271069060717745,0.05775127165123925,0,0,0,0,0.7692307692307693,0
scene-0496,13,13,0.0,0.0,0.0,0.0005779865847715429,0.000577986584771543,0,0,0,0,0.38461538461538464,0
scene-0496,14,13,0.0,0.0,0.0,0.0004971116399278786,0.0004971116399278786,0,0,0,0,0.34615384615384615,0
scene-0496,15,13,0.2744082840236686,0.5238399412260091,0.9985207100591716,0.11257522257818874,0.11221051459463487,0,0,0,0,0.8846153846153846,1
scene-0496,16,13,0.0,0.0,0.0,0.00036527968618858825,0.00036527968618858825,0,0,0,0,0.3076923076923077,0
scene-0496,17,13,0.0,0.0,0.0,0.00031307754083697426,0.00031307754083697426,0,0,0,0,0.2692307692307692,0
scene-0496,18,13,0.0,0.0,0.0,0.0002686987016710584,0.00026869870167105833,0,0,0,0,0.23076923076923078,0
scene-0496,19,13,0.0,0.0,0.0,0.00024041698179708132,0.0002404169817970813,0,0,0,0,0.19230769230769232,0
scene-0496,20,13,0.001627218934911243,0.04033880185269814,0.004437869822485208,0.009799343932983921,0.009634051309955913,0,0,0,0,0.5769230769230769,0
scene-0496,21,13,0.0,0.0,0.0,0.00017922786347747286,0.00017922786347747288,0,0,0,0,0.15384615384615385,0
scene-0496,22,13,0.040680473372781065,0.20169400926349068,0.11094674556213016,0.04822150608777458,0.048109031374982826,0,0,0,0,0.6923076923076923,0
scene-0496,23,13,0.0,0.0,0.0,0.00013101124385769516,0.00013101124385769513,0,0,0,0,0.11538461538461539,0
scene-0496,24,13,0.0,0.0,0.0,0.00011287782096845288,0.00011287782096845288,0,0,0,0,0.07692307692307693,0
scene-0496,25,13,0.0,0.0,0.0,9.675206079288121e-05,9.675206079288121e-05,0,0,0,0,0.038461538461538464,0
scene-0496,26,13,0.0,0.0,0.0,8.444603735488108e-05,8.444603735488108e-05,0,0,0,0,0.0,0
scene-0497,0,13,0.0,0.0,0.0,0.0005821127767827319,0.0005821127767827319,0,0,0,0,0.24,0
scene-0497,1,13,1.510750694602556,1.2291259880917642,4.7783262853140975,0.3158333699752269,0.2558916320897411,0,0,0,0,0.76,0
scene-0497,2,13,0.17579971611749748,0.41928476733301134,0.5854553830794841,0.09648788215957042,0.09607615420783533,0,0,0,0,0.44,0
scene-0497,3,13,0.040680473372781065,0.20169400926349068,0.11094674556213016,0.04841546941976339,0.04811098101095404,0,0,0,0,0.32,0
scene-0497,4,13,0.0,0.0,0.0,0.00031186522004857987,0.0003118652200485799,0,0,0,0,0.2,0
scene-0497,5,13,0.9430307393984069,0.9710976981737763,3.8001601717550466,0.34741328961279644,0.34646210317655085,0,0,0,0,0.84,1
scene-0497,6,13,0.0,0.0,0.0,0.00024013204836841558,0.0002401320483684155,0,0,0,0,0.16,0
scene-0497,7,13,0.10798816568047336,0.32861552866605886,0.4437869822485205,0.06429707435550981,0.0641357340114402,0,0,0,0,0.36,0
scene-0497,8,13,0.32396449704142016,0.5691787918057208,1.2248520710059174,0.1443895868249026,0.08012825840993261,0,0,0,0,0.52,0
scene-0497,9,13,8.953490993351574,2.9922384586378765,15.77544836356995,1.3664616520680268,1.2452892965528537,0,0,0,0,1.0,1
scene-0497,10,13,1.4039475296679569,1.1848829181264944,4.487588558611284,0.36876860026611796,0.3670554622243311,0,0,0,0,0.88,1
scene-0497,11,13,0.2978303747534517,0.545738375738276,1.0539940828402368,0.16035908293607617,0.16029197103646534,0,0,0,0,0.6,0
scene-0497,12,13,0.38207175103376634,0.6181195281122951,0.5907901590316962,0.16917862263423789,0.16903212473070284,0,0,0,0,0.64,0
scene-0497,13,13,0.0,0.0,0.0,8.326207690493406e-05,8.326207690493406e-05,0,0,0,0,0.12,0
scene-0497,14,13,0.0,0.0,0.0,7.225904752303085e-05,7.225904752303085e-05,0,0,0,0,0.08,0
scene-0497,15,13,0.0,0.0,0.0,6.609556198832625e-05,6.609556198832622e-05,0,0,0,0,0.04,0
scene-0497,16,13,3.203532491022571,1.7898414709193022,9.569614029132048,0.42007164411340486,0.42002236956711875,0,0,0,0,0.92,1
scene-0497,17,13,3.268968994461874,1.8080290358459052,9.990241995595419,0.5770221097125114,0.5729375632571491,0,0,0,0,0.96,1
scene-0497,18,13,0.11171104536489157,0.33423202324865814,0.4556213017751483,0.07376476872562843,0.05574675440358807,0,0,0,0,0.4,0
scene-0497,19,13,0.2744082840236686,0.5238399412260091,0.9985207100591715,0.11224492091805977,0.11223617766096174,0,0,0,0,0.48,0
scene-0497,20,13,1.5806854043392509,1.2572531186436766,6.505917159763317,0.3237477947476772,0.10577331095998983,0,0,0,0,0.8,1
scene-0497,21,13,0.772805719921104,0.8790936923451925,3.2071005917159736,0.20835948559483708,0.11860794432537307,0,0,0,0,0.72,0
scene-0497,22,12,0.0,0.0,0.0,2.686355295312669e-05,2.686355295312669e-05,0,0,0,0,0.0,0
scene-0497,23,13,0.010976331360946745,0.10476798824520181,0.03994082840236686,0.022461888535966444,0.022414002118131073,0,0,0,0,0.28,0
scene-0497,24,13,0.7690532544378703,0.876956814465724,3.1400591715976365,0.1705430198057298,0.17053489147243006,0,0,0,0,0.68,0
scene-0497,25,13,0.7056213017751478,0.8400126795323675,3.0,0.16027942586891605,0.16026497057227723,0,0,0,0,0.56,0
scene-0498,0,13,4.766919987135659,2.1833277324157403,15.885094795961207,1.696632638171483,0.9925538469292473,0,0,0,0,0.76,0
scene-0498,1,13,4.301785389695304,2.0740745863385204,15.314235332046875,1.5697567706988795,0.9803724370713695,0,0,0,0,0.64,0
scene-0498,2,13,7.232001182448845,2.6892380300837715,23.45795505290673,1.8449084359430996,0.6469430647396446,0,0,0,0,0.84,1
scene-0498,3,13,2.391131443720821,1.5463283751263253,7.207668249480003,1.025078193361586,0.36235213909877,0,0,0,0,0.28,0
scene-0498,4,13,2.5281832837420293,1.5900261896402932,8.016388503635982,1.0909796720761529,0.17056846302274456,0,0,0,0,0.36,0
scene-0498,5,13,1.0459533202023092,1.0227185928701548,3.1841547396510204,0.6963586037865833,0.31508585597675287,0,0,0,0,0.12,0
scene-0498,6,13,0.5531721197397659,0.7437554166120512,2.031679562687984,0.6902146785827872,0.4665381798959359,0,0,0,0,0.08,0
scene-0498,7,13,0.21539119766172543,0.46410257234982594,0.802483776828505,0.48257305784098,0.3697117566237919,0,0,0,0,0.0,0
scene-0498,8,13,1.4275798650027756,1.194813736530835,4.7054546362972385,0.7397620329613571,0.509445960858789,0,0,0,0,0.2,0
scene-0498,9,13,0.20840664452394883,0.45651576590951254,0.8713142770217221,0.5193373860629898,0.4265396757629898,0,0,0,0,0.04,0
scene-0498,10,13,0.23244979323255133,0.48213047324614455,0.8052069211213563,0.734520764876022,0.6532518377035035,0,0,0,0,0.16,0
scene-0498,11,13,0.10227408221859897,0.3198031929462227,0.35174386103251015,0.8304231108823289,0.8123531099867293,0,0,0,0,0.24,0
scene-0498,12,13,0.4944964671454731,0.7032044277061067,1.6698218455912068,1.0633599484345184,0.9468349362864257,0,0,0,0,0.32,0
scene-0498,13,13,0.7599570102894911,0.8717551320694884,2.2485979477871876,1.405280065619294,1.2869101297557728,0,0,0,0,0.52,0
scene-0498,14,13,5.615665313916704,2.36973950338781,17.681639230720986,1.7071733305290653,0.7812176496093034,0,0,0,0,0.8,1
scene-0498,15,13,3.4156859137503353,1.8481574374901981,10.148450094227004,1.5362250312128363,0.996961404359805,0,0,0,0,0.56,0
scene-0498,16,13,1.472951393300729,1.2136520890686626,3.8664991781107045,1.3966006018979906,1.354407145874822,0,0,0,0,0.48,0
scene-0498,17,13,2.8727235647922593,1.6949110787272172,7.894079061821131,1.3646616638222657,0.8264593587296463,0,0,0,0,0.4,0
scene-0498,18,13,7.009118125856875,2.647473914103192,20.239547756507623,1.8674868388501211,0.7165490959719341,0,0,0,0,0.88,1
scene-0498,19,13,3.1007772526288018,1.760902397246594,9.078066365083421,1.6416103289112427,1.3735359650359165,0,0,0,0,0.72,0
scene-0498,20,13,6.818719646412969,2.6112678235701847,19.50582788569169,2.0822148024569547,0.9839115559505783,0,0,0,0,1.0,1
scene-0498,21,13,4.932785951625693,2.2209876072652213,13.504881491152776,1.9575725098084367,1.2749763268765297,0,0,0,0,0.92,1
scene-0498,22,13,3.8959371518488055,1.973812846206247,11.590166183118846,2.0604460021431055,1.7074159349643716,0,0,0,0,0.96,1
scene-0498,23,13,4.075045051716266,2.018674082588932,11.566306857331686,1.5570582011171714,1.1081859069691884,0,0,0,0,0.6,0
scene-0498,24,13,3.700643889907307,1.9237057700977316,10.511581496795268,1.3682821553445037,0.5273986476973889,0,0,0,0,0.44,0
scene-0498,25,13,4.4727139135246015,2.11487917232276,12.939352795294145,1.6145314116621547,0.5858823417343859,0,0,0,0,0.68,0
scene-0547,0,13,10.036732605981003,3.168080271391652,33.09762979527042,1.866063053734306,0.5284396259740911,0,0,0,0,0.48,0
scene-0547,1,13,3.5643415750569893,1.8879463909383098,13.443685268768796,1.4728581517305726,0.9940825366168897,0,0,0,0,0.36,0
scene-0547,2,13,0.9930549641009453,0.9965214318322237,3.157954373761671,1.3096808746961028,1.1444859107362504,0,0,0,0,0.28,0
scene-0547,3,13,1.3951230729016137,1.1811532808664646,4.975832168782252,1.224759976670924,0.8293620695080572,0,0,0,0,0.24,0
scene-0547,4,13,2.629429438051346,1.6215515526961657,10.355247437137269,1.49485335629088,0.8397915756812199,0,0,0,0,0.4,0
scene-0547,5,13,1.5549971316805624,1.246995241242148,4.889670436432823,1.038303291431161,0.5450852349217176,0,0,0,0,0.16,0
scene-0547,6,13,0.8909340612947947,0.9438930348799035,2.9008365073697666,1.377315567603689,1.1695361754811535,0,0,0,0,0.32,0
scene-0547,7,13,0.5371223058536855,0.7328862843945747,1.816890884787369,1.5201825838320422,1.4399061135053577,0,0,0,0,0.44,0
scene-0547,8,13,0.5107875208424701,0.7146940050416473,1.5663834798842504,1.9245687668756521,1.8548698076002792,0,0,0,0,0.52,0
scene-0547,9,13,4.596658127613953,2.143981839385295,17.565880936524675,2.8692598649783703,2.7994825277585917,0,1,1,1,0.64,0
scene-0547,10,13,11.333050884934002,3.3664596960210296,36.83032211943715,5.161450880564614,5.078667670225715,1,1,1,1,1.0,1
scene-0547,11,13,14.726982571499434,3.8375750900144525,46.450222988259235,4.7642580276914055,4.664541956041772,1,1,1,1,0.96,1
scene-0547,12,13,13.715539797829924,3.7034497158500645,46.078664839386605,4.2931495037750365,4.199689632888622,1,1,1,1,0.92,1
scene-0547,13,13,9.839611621380659,3.1368155223698855,33.55077579984029,3.4047908876254827,3.2080041926828895,1,1,1,1,0.84,1
scene-0547,14,13,15.99149319963661,3.9989365085778257,52.350317249765084,3.067698160776231,2.1103454165032685,1,1,1,1,0.72,0
scene-0547,15,13,16.20556226667576,4.025613278331112,53.70984536178761,3.185076981709103,1.9772986831541892,1,1,1,1,0.76,0
scene-0547,16,13,21.80235018280342,4.669298682115272,67.31125314333617,3.735960531549464,2.2751618874414636,1,1,1,1,0.88,1
scene-0547,17,13,15.956090950343741,3.9945075979829783,52.107484252916,2.8596641898177237,1.52970836351472,0,1,1,1,0.6,0
scene-0547,18,13,18.210462917821875,4.267371898232199,56.74337820855406,3.0150258961736784,1.9909661797359373,0,1,1,1,0.68,0
scene-0547,19,13,18.52042504631135,4.303536341929896,55.01016452645547,3.226825995037113,2.5847517270091607,1,1,1,1,0.8,1
scene-0547,20,13,10.919941899883968,3.3045335374124996,35.03722399212283,2.0119525651743846,1.6184095253377506,0,0,0,0,0.56,0
scene-0547,21,13,1.2619596606757113,1.1233697791358424,4.10974882886182,0.7082447311671488,0.3615972020964782,0,0,0,0,0.08,0
scene-0547,22,13,0.09316253322130637,0.3052253810240989,0.3291050852573219,0.49019319744706824,0.44499335762938763,0,0,0,0,0.0,0
scene-0547,23,13,0.22435359465703986,0.473659787882653,0.8186742982915423,0.6327503519031222,0.5306792694343886,0,0,0,0,0.04,0
scene-0547,24,13,0.20032202153552645,0.44757348171616074,0.652371370401171,0.893419460040605,0.8288971132453172,0,0,0,0,0.12,0
scene-0547,25,13,0.12785276281349645,0.3575650469683753,0.39884680053490407,1.1326188915583113,1.1103375647492786,0,0,0,0,0.2,0
scene-0548,0,13,6.132708789281739,2.476430655052093,19.973470958455785,1.466078890139516,1.0517894054530468,0,0,0,0,0.56,0
scene-0548,1,13,6.651424863547571,2.579035646040506,21.09535518787649,1.5133732024085254,1.2282007741891265,0,0,0,0,0.64,0
scene-0548,2,13,4.076464530455954,2.019025638880288,13.256811641753016,1.0014119546569638,0.9349738909774464,0,0,0,0,0.4,0
scene-0548,3,13,0.5008530742991798,0.7077097387341648,1.4607985479945087,0.5594932108654944,0.2963475050250677,0,0,0,0,0.08,0
scene-0548,4,13,0.5337628990808543,0.7305907877059868,1.7301341221180375,0.5888629922498084,0.5246316873139019,0,0,0,0,0.16,0
scene-0548,5,13,0.36576359611994774,0.6047839251500884,1.2524081886211664,0.49966551514809876,0.3031548296977058,0,0,0,0,0.04,0
scene-0548,6,13,0.5301225500080329,0.7280951517542421,1.7600400672485987,0.5787221776945046,0.3902222581783967,0,0,0,0,0.12,0
scene-0548,7,13,0.8733671802061774,0.9345411602525474,2.667011859075297,0.8522000106009523,0.6490330985189071,0,0,0,0,0.28,0
scene-0548,8,13,1.5704992468252579,1.2531956139506943,4.905472780287559,0.870263953098821,0.8388977468282461,0,0,0,0,0.32,0
scene-0548,9,13,1.4166789240924273,1.1902432205614226,4.628754734264766,0.7141177366659347,0.47011906399689013,0,0,0,0,0.24,0
scene-0548,10,13,4.967828659589465,2.228862638116011,16.20140443060758,0.9671091208491052,0.6299223490906309,0,0,0,0,0.36,0
scene-0548,11,13,6.956619980995967,2.6375405174131386,23.436320655696246,1.3965131414054934,1.3519269138290457,0,0,0,0,0.52,0
scene-0548,12,13,0.4694934434502806,0.6851959161074157,1.4567224027579764,0.4734819903521643,0.2858943191416245,0,0,0,0,0.0,0
scene-0548,13,13,0.4346705906886581,0.6592955260644942,1.3194195104736108,0.7081487005295615,0.6038167984599497,0,0,0,0,0.2,0
scene-0548,14,13,0.6505242406154507,0.8065508295299502,2.099738099849871,1.0582573404826463,1.0324995171263711,0,0,0,0,0.44,0
scene-0548,15,13,5.257479282878461,2.2929193799343364,17.032690461148814,1.7557275322010257,0.956432554444706,0,0,0,0,0.68,0
scene-0548,16,13,0.10570401286818287,0.32512153553430273,0.36135983898263,2.2115080948630026,2.211380998372037,0,0,0,1,0.8,1
scene-0548,17,13,6.378864274029489,2.5256413589481563,20.35147874981542,2.4070544382650847,1.767898104730642,0,0,1,1,0.88,1
scene-0548,18,13,5.855997457863093,2.4199168287077746,18.217561811265156,2.520870983844243,1.892446774851961,0,0,1,1,0.96,1
scene-0548,19,13,6.946060536177375,2.6355379974831274,20.296517639207277,2.525570676458971,1.8662888420464607,0,0,1,1,1.0,1
scene-0548,20,13,2.556429061582027,1.5988836923247505,7.02512073185545,2.4521450152535396,2.344327201725574,0,0,1,1,0.92,1
scene-0548,21,13,9.567541342067122,3.093144248506222,31.140218889239666,2.2524436855106043,0.8497551376949479,0,0,0,1,0.84,1
scene-0548,22,13,5.970897363748638,2.4435419709406747,15.16625941543208,1.804224901896408,0.960920639736189,0,0,0,0,0.72,0
scene-0548,23,13,4.43843818471186,2.106760115606867,13.080186958459915,1.4801647704375456,0.6579582193764456,0,0,0,0,0.6,0
scene-0548,24,13,6.512030838523404,2.551868107587734,22.349558058367563,1.9721022543604438,1.6485487249537922,0,0,0,0,0.76,0
scene-0548,25,13,3.334565182043138,1.826079182851373,10.75599490958602,1.2517205546502193,1.027703817761996,0,0,0,0,0.48,0
scene-0549,0,13,3.361942725413471,1.8335601232066188,10.966333320975954,2.4708162927862434,2.4368295062650653,0,0,1,1,0.8461538461538461,1
scene-0549,1,13,2.3399186466078556,1.529679262658632,7.696113775888455,2.8829486991733764,2.8432843708248527,0,1,1,1,0.9230769230769231,1
scene-0549,2,13,2.1390985066119703,1.4625657272792805,7.069521221715525,2.8526962564592364,2.7163849621164715,0,1,1,1,0.8846153846153846,1
scene-0549,3,13,4.770474584231046,2.1841416126778608,14.64714847911374,4.455893927801911,4.429020578092374,1,1,1,1,1.0,1
scene-0549,4,13,8.730257144129178,2.9547008552693077,29.92148348083949,3.0167271296427076,2.6090045922255385,0,1,1,1,0.9615384615384616,1
scene-0549,5,13,4.12296102635593,2.0305075785024616,11.804261238802384,1.9435679517056674,1.5309786335363975,0,0,0,0,0.8076923076923077,1
scene-0549,6,13,4.111028250228628,2.027567076628694,11.662086040996874,1.7660162451617887,1.3831708326812973,0,0,0,0,0.7692307692307693,0
scene-0549,7,13,2.4028717449983232,1.5501199131029584,6.051807596471699,1.102305182658653,0.36731498580869165,0,0,0,0,0.3076923076923077,0
scene-0549,8,13,1.7945935996578395,1.3396244248511744,5.03173078465614,1.3179034683296476,0.8794618329977215,0,0,0,0,0.5,0
scene-0549,9,13,0.9765417420844571,0.9882012659799911,3.03528626431927,1.1294188109185204,0.9124017733040909,0,0,0,0,0.34615384615384615,0
scene-0549,10,13,0.8757987948955045,0.9358412231225468,3.2621976774082757,1.0498656290793797,1.0046230595540797,0,0,0,0,0.23076923076923078,0
scene-0549,11,13,0.2641772956455761,0.5139818047806519,0.943172748843701,0.42149115269322884,0.3173407174443451,0,0,0,0,0.0,0
scene-0549,12,13,1.228804429679471,1.108514514870902,4.337188189403322,0.8338172614005211,0.33043814858532056,0,0,0,0,0.07692307692307693,0
scene-0549,13,13,0.6432076000730497,0.8020022444314291,2.330452303478079,0.7457679703702028,0.5140842152897873,0,0,0,0,0.038461538461538464,0
scene-0549,14,13,3.860427526678427,1.9647970701012425,12.7033709567773,1.175720602966488,0.25889909614054174,0,0,0,0,0.38461538461538464,0
scene-0549,15,13,9.627835729451062,3.1028753970230682,29.15500345765502,1.7461587231797056,0.28022801183058405,0,0,0,0,0.6923076923076923,0
scene-0549,16,13,9.034390334409785,3.005726257397667,29.170116589446668,1.7404646408622595,0.519976974847646,0,0,0,0,0.6538461538461539,0
scene-0549,17,13,1.4972288917611494,1.2236130482146508,4.556089799567295,0.9945479800496442,0.4302088908939608,0,0,0,0,0.15384615384615385,0
scene-0549,18,13,1.6108725129127717,1.2692015257289804,3.7029315669090725,0.9960553386894948,0.35763876285002505,0,0,0,0,0.19230769230769232,0
scene-0549,19,13,8.834530346180257,2.972293785307949,27.636383865992762,1.7623653501819343,0.9401896349186788,0,0,0,0,0.7307692307692307,0
scene-0549,20,13,2.9041298834170433,1.7041507807166134,8.754594140622185,1.1000628226752271,0.3295573616544083,0,0,0,0,0.2692307692307692,0
scene-0549,21,13,3.0543241631153273,1.7476624854688982,9.439375986222798,1.1918670096944435,0.6760601023561296,0,0,0,0,0.4230769230769231,0
scene-0549,22,13,4.414492824638128,2.1010694478379643,13.666061140147061,1.4567192646007852,0.9535755471441861,0,0,0,0,0.5384615384615384,0
